YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN,WD10M
1985,12,11,32.15,23.35,26.83,80.69,3.59,0.86,0.19,159.69
1985,12,12,29.71,23.01,25.76,87.94,5.41,1.77,0.77,270.5
1985,12,13,25.9,22.87,24.52,96.25,13.78,1.65,0.55,252.75
1985,12,14,30.89,22.26,25.4,89.44,9.8,1.26,0.15,200.06
1985,12,15,26.51,22.55,24.11,94.06,5.55,1.7,0.77,28.5
1985,12,16,29.94,22.06,25.3,87.5,1.33,1.85,0.05,105.12
1985,12,17,30.05,22.4,25.36,88.62,5.5,2.39,0.21,105.12
1985,12,18,30.39,21.48,25.45,87.06,10.5,1.79,0.39,169.5
1985,12,19,30.07,22.51,25.68,85.5,8.57,1.52,0.12,124.56
1985,12,20,30.54,22.05,25.42,85.62,5.07,1.62,0.2,109.56
1985,12,21,31.18,21.13,25.7,82.56,0.6,1.98,0.28,132.75
1985,12,22,30.55,21.66,25.65,85.81,5.44,1.99,0.94,185.62
1985,12,23,28.58,22.44,24.72,89.62,3.45,2.92,1.47,92.88
1985,12,24,28.25,21.47,24.06,87.69,0.78,3.6,1.35,32.62
1985,12,25,29.94,20.71,24.56,88.38,9.16,2.78,1.25,31.62
1985,12,26,30.22,21.05,24.96,86.31,1.06,2.52,1.05,26
1985,12,27,29.59,21.81,24.97,87.44,0.27,2.49,1.41,28.56
1985,12,28,29.88,21.77,24.96,86.12,0.15,2.94,1.42,34.69
1985,12,29,30.3,21.17,25.1,85.06,0.01,2.69,1.16,40.75
1985,12,30,30.69,21.31,25.42,84.62,0.27,2.24,1.27,34.19
1985,12,31,27.38,21.93,24.49,90.62,0.36,1.84,1.05,55.5
1986,1,1,29.65,22.46,25.13,88.94,8.18,1.84,1.13,38.19
1986,1,2,29.27,22.17,24.96,89.69,3.93,2.89,1.38,45.19
1986,1,3,28.35,22.53,24.76,92.12,10.95,2.7,1.24,38.69
1986,1,4,27.46,22.66,24.43,94.12,12.5,2.33,1.4,29.81
1986,1,5,27.3,22.42,24.19,92.94,5.54,3.09,1.28,30.06
1986,1,6,26.81,21.72,23.6,91.56,1.46,2.87,1.16,104
1986,1,7,27.06,21.38,23.64,90.88,1.21,3.09,1.44,92.12
1986,1,8,28.13,21.47,24.1,89.88,0.61,2.88,1.3,62.94
1986,1,9,26.19,22.08,23.55,94,7.11,2.72,1.59,20.25
1986,1,10,26.33,21.7,23.49,92.12,2.8,3.1,1.46,21.12
1986,1,11,26.06,21.14,23.05,90.19,1.44,2.64,1.38,98.25
1986,1,12,27.86,20.62,23.48,90.69,0.38,2.61,1.21,32.69
1986,1,13,27.17,21.51,23.77,91,6.29,2.8,1.27,31.38
1986,1,14,29.39,20.38,24.29,85.75,0.05,2.29,1.09,34.94
1986,1,15,28.29,21.26,24.28,88.56,2.39,2.12,1,173.31
1986,1,16,28.1,21.67,24.26,89.94,2.14,2.35,1.15,27.75
1986,1,17,29.84,21.45,24.86,87.25,2.58,1.93,0.93,31.06
1986,1,18,28.95,21.75,24.77,87.44,4.09,1.44,0.09,212.69
1986,1,19,29.27,21.76,25.14,84.19,5.53,1.46,0.91,49.75
1986,1,20,29.94,22.03,24.97,86.94,2.18,2.2,1,38.38
1986,1,21,30.51,20.6,24.64,83.69,0.2,2.02,1.25,30.12
1986,1,22,30.62,19.86,25.1,78.88,0.01,1.84,0.66,134.44
1986,1,23,29.94,21.19,25.07,85.25,0.01,1.4,0.08,144.38
1986,1,24,27.76,21.94,24.4,88.25,2.98,1.98,0.81,40.12
1986,1,25,29.7,21.19,24.76,85.31,0.53,2.09,0.59,42.31
1986,1,26,29.51,21.23,24.8,84.56,0.05,2.51,1.04,37.25
1986,1,27,29.97,21.13,24.83,84.12,0.15,2.74,1.3,38.5
1986,1,28,27.98,20.66,23.68,85.5,0.02,2.62,1.23,40.69
1986,1,29,30.36,19.75,24.37,83.19,0.1,2.27,0.45,43.06
1986,1,30,30.77,20.93,25.32,84.19,2.76,2.05,0.05,111.06
1986,1,31,30.13,21.62,25.62,85.38,11.23,1.46,0.33,136.19
1986,2,1,29.84,21.93,25.23,86.81,5.7,1.97,0.36,113.06
1986,2,2,27.4,21.77,24.19,89.31,5.16,1.34,0.89,34.25
1986,2,3,28.58,21.2,24.62,88.25,3.47,1.51,0.09,131.19
1986,2,4,25.87,21.66,23.4,90.12,0.55,1.48,0.79,63.69
1986,2,5,31.56,20.98,25.74,83.75,0.24,1.91,0.57,52.75
1986,2,6,29.88,22.03,25.29,85.5,0.44,2.02,1.03,47.06
1986,2,7,31.03,20.68,25.13,84.81,0.13,2.3,1.34,34.25
1986,2,8,29.94,21.69,24.81,86.12,3.15,3.11,1.39,42.81
1986,2,9,29.92,21.19,24.57,84.31,0.25,3.08,1.68,41.12
1986,2,10,30.13,19.57,24.44,82.75,0,2.47,0.88,30.62
1986,2,11,29.56,21.26,24.55,85.06,0.01,2.52,1.34,36.81
1986,2,12,30.34,21.26,24.87,83.5,0,2.63,1.41,43.12
1986,2,13,30.84,20.81,25.11,83.5,1.04,2.2,1.07,49.12
1986,2,14,30.35,21.47,25.28,86.75,3.92,1.78,0.45,146.25
1986,2,15,30.05,22.99,25.76,87.81,5.7,1.04,0.24,121.81
1986,2,16,31.23,23.23,26.4,84.06,3.51,1.07,0.29,183.25
1986,2,17,31.55,21.8,26.26,80.5,0.67,1.44,0.55,44.94
1986,2,18,31.63,21.89,26.6,80.88,0.07,1.18,0.29,194.81
1986,2,19,31.44,22.42,26.44,82.94,0,1.28,0.66,195.25
1986,2,20,29.28,22.78,25.65,86.06,0.05,1.05,0.29,287.31
1986,2,21,32.46,22.37,26.54,80.69,7.24,1.47,0.51,119.06
1986,2,22,31.04,21.39,25.2,82.44,1.85,2.02,1.22,40.88
1986,2,23,31.23,20.05,25.4,80.56,0.01,2.09,0.69,94.62
1986,2,24,30.88,21.39,25.2,84.19,2.06,2.12,1.27,46.62
1986,2,25,30.07,20.44,24.38,82.25,0.03,2.5,1.43,51.94
1986,2,26,30.7,19.84,24.54,80.38,0.01,2.36,1.23,48.56
1986,2,27,30.36,20.49,24.77,83.38,0,2.32,1.4,47.56
1986,2,28,30.68,22,25.59,84.19,0.21,2.61,1.23,52.31
1986,3,1,29.51,22.5,25.15,85.44,1.64,3.04,1.44,43.06
1986,3,2,29.11,21.79,24.55,87.06,3.46,3.55,1.48,41.19
1986,3,3,27.61,21.82,23.91,86.5,1.58,3.3,1.68,36.44
1986,3,4,28.77,20.88,23.78,85,3.6,3.16,1.7,30.56
1986,3,5,29.49,20.1,24.01,85.25,2.48,2.82,1.55,32.75
1986,3,6,29.27,20.9,24.15,89.31,7.74,2.41,1.37,36.31
1986,3,7,27.24,21.94,23.95,93.44,27.4,2.45,1.34,41.88
1986,3,8,26.7,22.23,24.25,94.44,41.06,2.05,1.15,38.81
1986,3,9,28.98,22.47,24.76,91.62,17.99,2.47,1.16,51.12
1986,3,10,29.66,22.59,25.3,89.12,3.35,2.2,1.17,44.12
1986,3,11,29.91,22.53,25.26,89.56,6.67,1.52,1.07,55.38
1986,3,12,31.15,21.89,25.63,86.56,1.02,1.59,0.96,54.62
1986,3,13,31.76,21.76,26.05,84.5,5.99,1.7,1.1,58.69
1986,3,14,31.52,22.38,26.42,84.44,3.43,1.64,0.8,57.44
1986,3,15,31.86,22.82,26.36,85.81,2.97,1.41,0.12,87
1986,3,16,31.74,22.58,26.68,82.31,1.45,1.35,0.84,109.94
1986,3,17,32.02,22.96,26.59,85.69,3.95,1.3,0.62,104.5
1986,3,18,30.67,23.34,26.67,84.5,4.69,1.48,0.14,186.19
1986,3,19,31.26,23.57,26.49,84.94,0.89,1.41,0.14,277.56
1986,3,20,31.72,23.06,26.8,85.31,1.09,1.25,0.37,291.5
1986,3,21,31.93,23.48,26.89,85.5,2.21,1.03,0.12,121.06
1986,3,22,31.19,23.39,26.71,83.38,0.66,1.24,0.13,245.94
1986,3,23,29.14,23.91,26.02,88.12,5.58,1.78,0.14,185.75
1986,3,24,32.05,22.49,26.58,82.69,0.79,1.52,0.27,90.69
1986,3,25,32.38,22.06,26.44,80.56,0.01,1.92,0.87,52.88
1986,3,26,31.9,20.95,25.76,80.38,0.03,2.11,0.98,45.31
1986,3,27,32.8,21.41,26.62,80.69,0.04,1.45,0.05,56.19
1986,3,28,31.98,22.65,26.55,85.19,10.28,1.29,0.12,127.56
1986,3,29,29.95,23.7,26.18,82.44,2.44,1.8,0.79,251.12
1986,3,30,28.3,22.65,25.33,88,11.73,1.53,0.81,258.06
1986,3,31,31.95,23.4,26.98,84.19,3.96,1.67,1.2,260.81
1986,4,1,32.14,23.41,27.64,81.38,7.48,1.23,0.37,275.06
1986,4,2,28.73,24.17,26.17,88.19,7.22,1.57,0.05,183.62
1986,4,3,32.33,23.02,26.85,84.38,2.58,1.14,0.05,115.5
1986,4,4,31.68,23.4,26.87,84.5,9.97,1.62,0.54,98.31
1986,4,5,32.48,22.31,26.92,79.31,6.75,1.41,0.66,54.69
1986,4,6,32.2,22.01,26.67,83.38,2.78,1.45,0.63,50.88
1986,4,7,32.15,22.95,26.82,85.69,19.64,1.34,0.52,45.69
1986,4,8,31.69,23.37,26.9,86.06,7.97,1.22,0.08,106.06
1986,4,9,33.23,24.18,27.42,84.06,17.82,1.12,0.41,132.06
1986,4,10,29.45,24.47,26.51,87.5,9.79,1.25,0.31,178.44
1986,4,11,31.56,24.19,27.27,84.62,4.95,1.22,0.16,188.25
1986,4,12,31.51,22.79,26.69,84.12,7.41,1.48,0.56,279.94
1986,4,13,32.94,23.87,26.66,88.06,20.9,1.05,0.12,169.81
1986,4,14,36.48,23.94,28.62,78.25,9.12,0.94,0.1,192.06
1986,4,15,31.74,23.25,26.88,85.81,20.37,1.2,0.22,70.38
1986,4,16,30.44,23.81,26.48,86.31,17.59,1.52,0.37,154.94
1986,4,17,33.1,23.68,27.15,84.88,4.78,1.02,0.41,250.62
1986,4,18,31.3,23.57,26.76,84,0.52,1.42,0.23,174.44
1986,4,19,30.45,23.97,26.3,85.12,1.23,1.89,0.15,193.31
1986,4,20,31.87,23.1,27.39,80.38,5.27,1.45,0.62,206
1986,4,21,30.42,23.97,26.9,84.62,4.59,1.3,0.37,197.31
1986,4,22,31.16,23.8,26.81,86.56,20.68,1.16,0.19,118.31
1986,4,23,32.16,23.23,27.15,84.12,4.57,1.66,0.65,68.94
1986,4,24,32.17,23.38,26.93,85.81,0.96,1.3,0.54,82.25
1986,4,25,31.96,23.64,27.06,85.44,1.46,1.87,0.73,101.38
1986,4,26,31.36,23.75,26.98,84.94,0.68,1.2,0.59,133.25
1986,4,27,32.88,24.48,27.8,84.56,5.23,0.95,0.35,113.62
1986,4,28,31.23,23.46,26.61,87.81,9.9,1.35,0.35,100.44
1986,4,29,32.08,23.93,27.33,86.56,35.75,1.45,0.79,77.5
1986,4,30,31.7,23.44,26.84,87.44,11.94,1.93,1.22,84.81
1986,5,1,32.75,22.99,27.13,84.31,9.23,1.7,0.09,83.69
1986,5,2,32.06,23.65,27.43,84.25,7.1,1.2,0.15,90.19
1986,5,3,33.99,24.33,28.3,81.5,34.4,0.98,0.3,169.88
1986,5,4,31.78,24.37,27.44,82.31,4.48,1.69,0.71,213.44
1986,5,5,30.37,23.69,26.36,87.19,6.97,1.58,0.82,153.56
1986,5,6,29.39,23.78,26.12,88.94,3.37,1.84,1.09,161.06
1986,5,7,28.36,24.73,26.15,92.75,2.04,2.41,1.08,158.06
1986,5,8,28.63,24.44,26.05,91.38,6.23,1.77,0.96,177
1986,5,9,29.19,24.06,26.05,89.81,2.92,2.21,1.16,167.94
1986,5,10,28.73,23.91,25.86,88.75,0.23,2.48,1.04,172.12
1986,5,11,28.74,23.74,25.9,90.38,1.53,2.05,1.05,157.5
1986,5,12,30.77,23.57,26.6,86.69,0.29,1.52,1.12,161.69
1986,5,13,30.9,23.8,26.63,86.75,0,1.51,0.88,160.19
1986,5,14,31.25,23.64,26.79,85.5,0.26,1.41,0.31,168.25
1986,5,15,29.94,24.58,26.6,86.06,2.32,1.45,0.7,220.25
1986,5,16,29.87,23.73,26.15,86.69,4.31,1.63,1.09,243.56
1986,5,17,30.63,23.55,26.39,85.06,1.9,1.78,1.02,244.88
1986,5,18,30.09,23.73,26.26,86.12,4.03,1.95,1.02,223.38
1986,5,19,30.13,23.76,26.26,87.5,2.85,2.13,1.13,179.56
1986,5,20,30.62,23.2,26.35,86.69,11.62,2.18,1.12,171.19
1986,5,21,29.86,23.26,26.05,88.94,24.92,2.02,1.07,173.19
1986,5,22,30.02,23.56,26.07,88.31,15.11,2.14,1.12,167.31
1986,5,23,30.24,23.56,26.19,87.19,27.16,2.2,1.2,165.38
1986,5,24,29.1,23.52,25.9,90.19,25.94,1.8,1.02,164.38
1986,5,25,30.13,23.64,26.2,88.19,7.05,2.07,1.08,174.75
1986,5,26,29.94,24.03,26.4,86.5,1.41,1.43,0.23,204.81
1986,5,27,29.04,23.63,25.73,88.5,0.3,1.78,1,177.12
1986,5,28,30.24,23.58,26.29,87.31,0.15,2.1,1.15,152.88
1986,5,29,30.18,23.11,26.15,87.44,18.73,1.51,0.92,155.38
1986,5,30,29.94,23.23,25.92,86.25,2.12,1.67,1.06,172.44
1986,5,31,30.8,23.01,26.4,84.19,0.33,1.48,0.98,162.75
1986,6,1,28.31,23.31,25.74,86.19,0.25,1.41,0.77,192.69
1986,6,2,29.18,23.79,26.44,79.44,1.05,1.34,0.59,192.12
1986,6,3,30.76,22.6,26.58,81.19,7.22,2.02,0.8,212.5
1986,6,4,29.08,23.51,25.94,86.44,5.53,1.88,0.92,226.12
1986,6,5,28.09,23.32,25.29,90.94,4.04,1.8,0.88,169.06
1986,6,6,30.23,23.55,26.16,85.62,1.39,1.7,0.4,151.19
1986,6,7,30.35,23.32,26.01,87.62,0.03,1.84,1.15,156.38
1986,6,8,30.36,22.89,26.15,87.94,0.72,1.78,1.16,139.44
1986,6,9,30,23.36,26.15,87.94,0.37,1.64,1.14,172.25
1986,6,10,29.02,23.39,26.26,84.88,7.13,1.78,0.15,177.62
1986,6,11,30.61,23.65,26.09,85.5,5.32,2.05,0.04,239.94
1986,6,12,30.4,23.21,26.32,84.62,0.96,1.58,0.96,229.56
1986,6,13,30.63,24.12,26.92,82.25,0.25,1.27,0.36,206.38
1986,6,14,31.74,22.76,26.69,84.75,1.34,1.38,0.98,70.94
1986,6,15,30.73,23.15,26.41,86.88,16.82,1.26,0.66,157.38
1986,6,16,35.38,23.68,28.7,75.62,31.36,1.19,0.28,220.38
1986,6,17,33.91,23.85,27.79,78.81,16.14,1.31,0.66,240.62
1986,6,18,28.36,23.72,25.62,88.38,8.84,2.04,0.93,213.88
1986,6,19,29.73,23,25.89,84,0.06,1.83,1.02,205.81
1986,6,20,30.19,23.3,26.24,85.75,0.03,1.89,1.02,182.69
1986,6,21,30.08,24.05,26.45,83.25,0.01,1.84,1.08,218.81
1986,6,22,28.62,23.65,25.78,85.06,0.29,2.27,1.11,229.94
1986,6,23,28.4,23.83,25.85,86.75,0.39,1.76,0.91,193.38
1986,6,24,28.56,23.31,25.62,88,0,2.08,0.94,186.94
1986,6,25,29.52,23.39,25.96,85.81,0,1.77,0.99,185.81
1986,6,26,30.12,23.87,26.38,84.62,0.3,1.63,0.93,198
1986,6,27,29.32,23.57,26.44,85.5,2.4,1.6,0.69,192.81
1986,6,28,34.23,24.1,27.84,78.12,0.7,1.31,0.59,260.5
1986,6,29,32.15,24.12,27.28,80.94,1.11,1.34,0.7,268.19
1986,6,30,30.13,23.65,26.37,87.5,1.64,1.88,1.07,254.25
1986,7,1,28.4,23.58,25.4,88.38,0.32,2.16,1.04,245.94
1986,7,2,29.83,23.13,25.9,82.25,0.01,2.27,1.1,234.56
1986,7,3,28.46,23.48,25.61,87.5,1.49,1.59,0.88,214.69
1986,7,4,30.59,22.76,26.1,84.75,0.3,1.84,1.05,187.5
1986,7,5,29.93,23.44,25.84,88,0,1.53,1.05,155.19
1986,7,6,30.44,23.23,26.46,87.56,3.16,1.89,1.12,148
1986,7,7,29.65,24.19,26.44,88.12,1.42,2.09,0.77,156.56
1986,7,8,28.85,23.77,25.95,90.69,0.63,1.54,0.8,189.81
1986,7,9,29.15,23.74,25.94,89.5,5.72,2.31,0.99,219.94
1986,7,10,28.49,24,25.69,89.62,3.67,2.34,1.14,226.19
1986,7,11,27.36,22.76,24.68,85.69,1.76,2.12,0.99,228.25
1986,7,12,29.62,22.73,25.71,82.25,0.48,1.91,0.97,208.31
1986,7,13,28.93,23.51,25.76,86.69,0.78,1.84,0.91,196.31
1986,7,14,28.9,23.5,25.62,87.88,4.48,1.56,0.77,212.44
1986,7,15,27.64,23.1,24.99,89.88,3.31,1.74,1.04,197.81
1986,7,16,29.72,23.04,25.63,86.75,0,2.31,1.05,187.38
1986,7,17,28.37,23.03,25.32,88.81,0,2.05,1.03,193
1986,7,18,29.94,23.04,25.74,86.5,0,2.38,1.08,186.44
1986,7,19,29.28,22.97,25.55,89.19,0,2.7,1.06,179
1986,7,20,28.89,23.39,25.58,88.56,1.18,1.93,1.05,174.75
1986,7,21,30.19,23.44,26.05,86.06,0.84,2.09,1.04,167.25
1986,7,22,30.48,22.83,26.44,84.44,1.03,1.56,0.77,140.62
1986,7,23,31.82,23.25,27.3,80.5,0.69,1.2,0.09,200.5
1986,7,24,27.63,22.69,25.05,92,11.1,1.51,0.04,217.69
1986,7,25,28.23,22.3,24.69,87.75,7.19,1.7,0.61,210.06
1986,7,26,31.69,22.72,26.21,81.38,4.52,1.52,0.2,171.12
1986,7,27,29.28,22.78,25.89,84.12,1.44,1.21,0.48,157.75
1986,7,28,26.73,23.2,24.64,88.69,1,1.4,0.48,265.19
1986,7,29,29.48,21.87,25.21,85.19,3.58,2.3,1.16,248.88
1986,7,30,29.57,23.25,25.44,83.5,2.6,1.86,1.02,232.69
1986,7,31,28.94,22.87,25.15,87.38,9.15,2.17,1.06,249
1986,8,1,29.92,22.9,25.73,86.06,2.95,1.91,1.1,259.5
1986,8,2,30.58,22.43,25.8,85.38,1.09,1.99,1.07,262.5
1986,8,3,30.58,22.43,25.7,85.88,0.71,2.21,1.12,258.12
1986,8,4,30.32,22.48,25.74,84.75,0.23,2.12,1.12,238.31
1986,8,5,29.08,23.12,25.62,85.56,0.11,2.05,1.02,232.5
1986,8,6,30.15,23.18,25.9,85.44,0.06,2.07,1.12,209.19
1986,8,7,29.62,23.62,25.75,86.38,0.03,2.3,1.22,208.44
1986,8,8,30.61,23.03,26.08,82.62,0.01,2.27,1.2,215.06
1986,8,9,31.12,23.25,26.3,81.88,0,2.18,1.18,207.25
1986,8,10,28.77,23.58,26.17,83.44,0.01,1.7,0.84,208.62
1986,8,11,30.21,23.71,26.19,80.75,0,2.6,1.13,206.06
1986,8,12,28.06,23.79,26.02,83.88,0,2.31,0.4,176.44
1986,8,13,32.52,24.33,27.44,74.56,0.01,1.56,0.37,230.44
1986,8,14,30.45,23.18,26.2,86.38,0.62,1.98,0.95,272.88
1986,8,15,29.64,23.74,26.13,87.62,0.93,2.03,0.99,235.5
1986,8,16,29.64,23.48,26.26,84.62,0.21,2.2,0.57,255.5
1986,8,17,30.13,22.83,26.1,85.25,0.74,1.82,1.03,256.19
1986,8,18,28.33,23.48,25.63,85.75,0.37,1.98,0.88,234.69
1986,8,19,29.41,23.16,26.11,84.56,0.04,1.36,0.53,234
1986,8,20,30.02,23.68,26.32,84.5,1.74,1.32,0.72,222.31
1986,8,21,29.94,23.57,26.15,86.12,4.94,1.71,1.06,229.94
1986,8,22,31.03,23.58,25.99,86.88,4.09,1.55,0.88,172.31
1986,8,23,30.19,23.44,26,87.31,5,1.52,1.05,157.56
1986,8,24,31.02,22.92,26.44,82.56,1.35,1.87,1.05,200.81
1986,8,25,29.96,22.87,25.99,83.31,9.73,1.95,0.96,240.44
1986,8,26,30.34,22.37,25.8,85.38,0.28,2.26,0.98,206.81
1986,8,27,28.74,23.68,25.69,90.31,9.84,2.16,0.69,181.25
1986,8,28,29.26,23.55,25.82,88.44,42.06,1.95,1.11,195.88
1986,8,29,27.7,23.51,25.33,87.38,10.76,1.39,0.8,193.12
1986,8,30,28.12,22.92,24.95,88.81,10.06,1.77,1.09,167.44
1986,8,31,30.5,22.98,25.64,83.56,1.1,1.66,1.1,186.12
1986,9,1,28.26,22.55,24.98,90.56,5.64,1.95,0.95,160.19
1986,9,2,30.12,23.21,25.89,85.19,19.05,2,1.01,238.12
1986,9,3,28.43,22.76,25.21,88.25,13.72,2.65,1.01,218.94
1986,9,4,29.64,22.37,25.38,87.06,20.56,2.92,1.25,176.25
1986,9,5,28.44,23.32,25.22,90.69,12.61,2.77,1.05,186.81
1986,9,6,28.98,22.72,25.54,86.38,4.75,1.54,0.54,219.88
1986,9,7,26.84,23.18,24.65,89.81,2.19,2.47,0.9,213.75
1986,9,8,28.17,22.61,24.83,86.25,1.48,1.84,0.75,200.56
1986,9,9,27.56,22.4,24.64,87.69,1.8,1.23,0.79,159.38
1986,9,10,29.6,22.34,25.56,84.12,1.47,1.37,0.14,209.12
1986,9,11,30.95,22.86,26.54,78.75,1.67,1.44,0.3,187.31
1986,9,12,32.4,22.17,26.26,83.19,8.21,1.15,0.62,144.69
1986,9,13,31.05,23.58,26.74,78.69,4.1,1.37,0.65,262.75
1986,9,14,30.93,22.37,25.98,85,2.58,2.12,1.09,298
1986,9,15,29.13,22.94,25.34,88.56,0.64,2.15,0.95,265.19
1986,9,16,30.27,22.1,25.68,84.88,0.12,1.44,1.13,281.19
1986,9,17,31.83,22.35,26.41,83.88,4.9,1.63,0.99,281.5
1986,9,18,31.48,22.89,26.44,85.25,1.24,1.8,0.7,279.88
1986,9,19,28.78,23.16,25.68,86.19,1.07,1.48,0.75,242.62
1986,9,20,27.57,23.79,25.08,89.69,3.68,1.87,0.8,244.75
1986,9,21,29.87,23.52,25.95,85.06,4.49,2.13,0.93,204.75
1986,9,22,30.23,23.6,26.05,86.44,3.59,1.73,0.66,195.69
1986,9,23,29.6,23.51,26.02,83.12,8,1.36,0.61,233.81
1986,9,24,31.12,22.34,26.33,84.19,5.76,1.33,0.84,247.5
1986,9,25,32.03,22.93,26.73,83.88,6.89,1.82,0.75,285.06
1986,9,26,29.53,23.52,25.69,87.94,6.74,2.87,0.83,239.62
1986,9,27,27.82,23.65,25.24,90.25,5.38,1.79,0.79,187.31
1986,9,28,30.57,23.31,26.43,82.25,7.52,1.65,0.55,197.38
1986,9,29,29.34,23.4,25.7,87.88,35.34,1.98,0.59,230.62
1986,9,30,29.77,23.13,25.81,86.69,21.29,2.42,0.12,219.44
1986,10,1,31.25,22.55,26.26,84,18.09,1.92,0.52,180.56
1986,10,2,30.13,22.61,25.84,85.69,16.87,2.33,1.13,153.31
1986,10,3,32.32,22.2,27.12,79.88,12.6,1.37,0.44,113.69
1986,10,4,32.49,22.65,26.8,81.56,4.54,1.27,0.3,243.19
1986,10,5,28.71,22.58,25.23,87.12,8.44,2.18,0.92,245.56
1986,10,6,30.6,22.4,25.87,84.25,12.02,2.1,1.13,234.5
1986,10,7,29.42,23.12,25.69,85.56,4.84,1.67,1.05,230.75
1986,10,8,29.52,22.97,25.82,85.56,2.14,1.44,0.44,205.88
1986,10,9,29.01,22.77,25.19,88.06,3.37,1.77,0.8,258.56
1986,10,10,29.69,21.94,25.83,84.44,7.87,1.55,0.12,286.38
1986,10,11,29.41,22.99,25.54,87.44,4.58,2.46,0.28,267.06
1986,10,12,29.87,22.12,25.46,84.56,1.38,1.6,1.18,286.88
1986,10,13,31.57,21.79,26.18,84.19,2.67,1.52,0.87,289.5
1986,10,14,31.98,23.01,26.64,86.06,6.09,1.22,0.52,271.81
1986,10,15,31.03,22.98,26.87,82.94,6.28,1.12,0.07,247.19
1986,10,16,29.85,23.43,26.12,85.81,1.93,1.62,0.48,159.25
1986,10,17,30.59,23.59,26.53,84.06,0.23,1.75,0.83,235.69
1986,10,18,31.33,22.64,26.15,86.19,2.15,2.02,0.8,277.75
1986,10,19,31.26,22.78,26.42,84.75,4.32,1.38,0.84,264.94
1986,10,20,29.76,23.12,25.75,89.94,2.76,2.09,1.05,276.5
1986,10,21,32.01,23.05,26.93,81.25,1.83,1.25,0.72,270
1986,10,22,29.75,23.25,25.94,89.19,31.76,1.95,0.98,251.88
1986,10,23,30.14,23.45,26.31,86.44,6.93,1.75,0.76,264.56
1986,10,24,31.68,23.11,26.56,86.06,19.21,1.3,0.73,100.75
1986,10,25,30.99,23.13,26.25,88.75,38.06,1.23,0.26,92.06
1986,10,26,32.15,23.34,27.04,81.81,6.12,1.19,0.06,135.44
1986,10,27,31.69,22.76,26.57,84.06,0.39,2.12,0.56,239.12
1986,10,28,31.12,22.61,26.48,84.75,0.8,1.51,0.13,234.19
1986,10,29,31.25,22.9,26.76,83.25,2.06,1.08,0.3,88.81
1986,10,30,32.3,22.78,26.84,83.5,7.7,1.46,0.57,94.31
1986,10,31,32.33,22.64,27.08,82.44,7.69,1.2,0.37,126.75
1986,11,1,28.74,23.66,25.43,91.31,40.71,2.2,0.73,161.94
1986,11,2,29.44,22.93,25.53,87.44,11.21,1.89,1.06,195.5
1986,11,3,29.73,22.96,25.97,85.69,11.27,1.77,0.99,177.25
1986,11,4,29.12,23.29,25.74,86.44,4.24,2.98,0.84,182.31
1986,11,5,29.62,23.45,26.33,81.88,0.39,1.51,0.26,184
1986,11,6,30.46,22.04,25.83,84.5,0.47,1.54,0.56,233.25
1986,11,7,26.6,23.2,24.88,92.62,8.78,1.44,0.17,179.5
1986,11,8,29.89,22.64,25.67,83.81,3.29,2.12,0.23,275.75
1986,11,9,31.08,21.59,26.34,79.38,2.13,1.55,0.23,271
1986,11,10,30.73,22.33,26.12,84.69,9.65,1.2,0.49,188.88
1986,11,11,30.04,22.8,25.7,87.94,17.89,2.09,0.87,283.31
1986,11,12,27.9,22.94,24.83,91.69,5.93,2.17,1.17,272.38
1986,11,13,30.33,21.9,25.48,86,1.05,2,1.12,268.75
1986,11,14,29.09,22.28,25.12,89.5,5.01,1.87,1.05,265.12
1986,11,15,29.37,22.3,25.24,89.56,2.32,2.06,1.04,261.25
1986,11,16,29.55,22.68,25.51,87.44,2.32,2.02,1.06,263.75
1986,11,17,26.82,22.85,24.8,88.62,5.35,2.07,0.21,308.69
1986,11,18,28.98,21.92,25.25,84.56,1.45,2.18,0.5,291.62
1986,11,19,28.99,22.43,25.3,85.75,4.7,2.04,0.71,284.56
1986,11,20,31.44,22.01,26.58,79.25,13.81,1.3,0.15,245.81
1986,11,21,30.65,21.94,26.05,85.19,17.5,1.22,0.05,119.81
1986,11,22,31.07,23.12,26.1,87.38,19.32,1.62,0.22,33.5
1986,11,23,30.12,22.42,25.49,88.81,7.21,1.84,0.34,98.38
1986,11,24,30.36,22.93,26.04,84.25,5.7,1.57,0.61,135.31
1986,11,25,30.49,22.19,25.95,85.69,16.08,1.68,0.47,78.44
1986,11,26,30.51,23.25,26.15,86.44,16.07,1.68,0.14,104.06
1986,11,27,27.05,22.67,24.68,93.5,3.16,1.74,0.98,86.12
1986,11,28,28.97,22.34,25.01,90.44,6.89,2.07,1.1,13
1986,11,29,27.19,22.65,24.48,92.75,5.84,2.12,1.18,24.94
1986,11,30,26.27,22.23,23.95,93.38,5.76,1.67,0.62,164.81
1986,12,1,28.32,22.14,24.58,90.31,2.82,1.73,0.98,251.62
1986,12,2,31.05,22.93,26.56,81.38,5.98,1.3,0.59,287.25
1986,12,3,30.93,23.19,25.85,87.25,22.93,1.71,0.58,245.88
1986,12,4,30.19,22.89,26.09,85.06,1.64,1.4,0.71,223.56
1986,12,5,30.2,23,26,88,0.32,1.6,0.95,108.88
